,Merchantnumber,all_transactions,sum_amounts,harmonic
23996,62006362130052,60,4660512,0.11589369551
23997,62006362129943,3,3009,0.00578038982294
23998,62006362129697,2,2007,0.00385771468536
23999,62006362131525,2,2007,0.00381679389313
24000,62006362130480,2,2007,0.00385356454721
24001,62006362125456,9,12965017,0.01815112471
24002,62006362129803,6,5804015,0.0114151289534
24003,62006362131191,6,6023,0.011583011583
24004,62006362128767,9,2872007,0.0175822816766
24005,62006362127011,3,3011,0.00579150579151
24006,62006362130535,2,2007,0.003861003861
24007,62006362132276,5,21832007,0.00948419443144
24008,62006362125930,8,1702007,0.0163116852166
24009,62006362127177,2,2008,0.00397392285775
24010,62006362124326,6,175015,0.0119846509537
24011,62006362122436,4,4015,0.00821742449702
24012,62006362121673,3,3011,0.00638034641216
24013,62006362124290,1,1004,0.0020325203252
24014,62006362127365,1,1004,0.00199600798403
24015,62006362127792,3,3011,0.00589480848489
24016,62006362126311,2,2008,0.00401252455005
24017,62006362121881,6,6023,0.0130434782609
24018,62006362127184,3,12007,0.00583657587549
24019,62006362130256,4,1012007,0.00778968606124
24020,62006362129705,1,1004,0.00194931773879
24021,62006362129470,5,93062007,0.00941619585687
24022,62006362131449,13,2032008,0.0244264892181
24023,062006362012547,1,294000,0.00471698113208
24024,62006362107793,7,514015,0.0215412254732
24025,62006362064549,2,2007,0.015037593985
24026,62006362105931,1,1004,0.00334448160535
24027,62006362068022,4,4015,0.0248373846111
24028,62006362130719,24,3020000,0.0446276284949
24029,062006362004234,2,2008,0.00540217834469
24030,62006362056491,3,3015,0.0963203463203
24031,62006362113959,1,1002,0.00286532951289
24032,62006362115889,3,3014,0.00768574988524
24033,062006362004268,1,1004,0.05
24034,62006362067478,4,4014,0.0148698884758
24035,62006362101007,7,25012,0.0221930300777
24036,62006362066398,4,4020,0.0174196113678
24037,62006362064552,1,1004,0.00377358490566
24038,62006362050376,3,3011,0.0925925925926
24039,62006362116681,5,5019,0.0107266973471
24040,62006362103667,2,2007,0.00607902735562
24041,62006362046678,1,1004,0.0037037037037
24042,62006362100437,5,14011,0.0249639249639
24043,62006362047609,3,3015,0.0725490196078
24044,062006362019062,2,2012,0.0392156862745
24045,62006362052887,5,5017,0.114947089947
24046,62006362102144,1,1001,0.00374531835206
24047,62006362065037,1,1002,0.0126582278481
24048,62006362045521,2,2008,0.0122091087351
24049,62006362106903,5,5022,0.0158954429961
24050,62006362132985,2,2012,0.00372439478585
24051,62006362106531,3,3012,0.0104294331098
24052,62006362133313,6,702007,0.0111423148494
24053,62006362133424,14,7376007,0.0260121140616
24054,62006362066025,3,3011,0.0198105761642
24055,62006362045624,1,1004,0.00392156862745
24056,62006362132519,62,19163011,0.114918268663
24057,62006362124419,4,743012,0.00785931771351
24058,62006362134105,5,3003007,0.00925586164562
24059,62006362133169,5,1000102007,0.0092936802974
24060,62006362122783,7,288004015,0.0143769937731
24061,62006362127117,21,11390511,0.0406664996405
24062,62006362054201,2,2011,0.117647058824
24063,62006362054225,1,1004,0.0588235294118
24064,62006362052597,1,1004,0.0588235294118
24065,62006362069030,3,3011,0.0157267390144
24066,62006362112366,1,1004,0.00196078431373
24067,62006362129908,1,1004,0.00196850393701
24068,62006362129921,2,2008,0.0039178216758
24069,62006362124641,5,1454015,0.0101823352458
24070,62006362129880,1,1004,0.00196850393701
24071,62006362133356,1,1004,0.0018691588785
24072,62006362133075,2,2007,0.00374181805453
24073,62006362104203,3,3011,0.0105354621484
24074,62006362128039,23,18413011,0.0433685407165
24075,62006362126754,1,1004,0.00192307692308
24076,62006362126801,3,3011,0.00580452392898
24077,62006362133387,1,1004,0.00187617260788
24078,62006362132125,4,118011,0.00754729072037
24079,62006362129217,1,1004,0.00188679245283
24080,62006362131232,37,6562007,0.0690828331223
24081,62006362124121,13,30104015,0.0260471519126
24082,62006362131611,2,2007,0.00383877159309
24083,62006362125978,6,114011,0.0115716994036
24084,62006362067039,5,10654013,0.0361145811954
24085,62006362129870,2,2007,0.00391389432485
24086,62006362132015,1,1004,0.00189753320683
24087,62006362123635,8,8734007,0.015305479584
24088,62006362127375,3,3011,0.00605666519442
24089,62006362125153,1,1004,0.00207039337474
24090,62006362126506,4,4015,0.00779523302907
24091,62006362114438,6,6037,0.0141078041569
24092,62006362119986,1,1004,0.00212314225053
24093,62006362126569,3,3012,0.00590067166738
24094,62006362129739,1,1004,0.00194552529183
24095,62006362121718,4,4030,0.00833786474332
24096,62006362066744,1,1002,0.00806451612903
24097,62006362107321,5,5022,0.0157127945943
24098,62006362100610,2,11004,0.010536823425
24099,62006362113379,3,3011,0.00676580520078
24100,62006362040358,2,2012,0.00471698113208
24101,62006362109825,21,154674367,0.0524968006852
24102,62006362108142,3,3011,0.00998929324371
24103,62006362057903,4,4019,0.0855913978495
24104,62006362056124,3,3012,0.0648322170585
24105,62006362060503,1,1004,0.025641025641
24106,62006362045108,2,2007,0.0512820512821
24107,62006362066536,8,40006023,0.0712719298246
24108,62006362060455,1,1004,0.0169491525424
24109,62006362068164,9,54013,0.0597222222222
24110,62006362050037,1,1004,0.0172413793103
24111,62006362049321,1,1004,0.0172413793103
24112,62006362101386,7,1605020,0.0318385930786
24113,062006362009854,2,2011,0.1
24114,62006362046734,2,2007,0.0645161290323
24115,62006362059046,3,3015,0.127496159754
24116,62006362064410,5,14018,0.0181454233499
24117,62006362054029,2,2007,0.0118343195266
24118,062006362015622,4,13012,0.0706323369833
24119,062006362001479,2,11004,0.00611620795107
24120,62006362067904,2,2007,0.00760456273764
24121,062006362018166,5,5016,0.110218652387
24122,62006362056676,2,2007,0.0740740740741
24123,62006362051059,2,2011,0.0740740740741
24124,62006362048761,2,2007,0.0740740740741
24125,62006362052726,2,2007,0.0740740740741
24126,062006362017176,1,1004,0.0114942528736
24127,62006362059589,1,1004,0.0212765957447
24128,62006362061897,3,3011,0.0943223443223
24129,62006362113479,8,8033,0.0212025501314
24130,62006362059234,1,1009,0.0285714285714
24131,62006362113330,2,2011,0.00579710144928
24132,62006362050817,2,2007,0.0769230769231
24133,62006362059693,2,2007,0.0769230769231
24134,62006362058686,2,2007,0.0769230769231
24135,62006362061572,2,2007,0.0769230769231
24136,62006362060357,5,5016,0.146153846154
24137,62006362126956,3,3011,0.00584813168787
24138,62006362130707,2,2007,0.00383509460881
24139,62006362040027,2,2008,0.0540906017579
24140,62006362046193,1,1002,0.00348432055749
24141,062006362030060,2,2007,0.08
24142,62006362047892,1,10000,0.111111111111
24143,62006362050576,1,1004,0.0196078431373
24144,062006362030368,1,1004,0.00952380952381
24145,62006362126983,3,3011,0.00584813168787
24146,062006362002616,2,11004,0.00609756097561
24147,062006362004065,2,11004,0.00609756097561
24148,62006362067760,1,1002,0.00680272108844
24149,62006362121085,10,10046,0.0200988141978
24150,62006362123579,4,4015,0.00807962536333
24151,62006362133415,2,2007,0.00371057513915
24152,62006362063459,33,303009,0.622641509434
24153,62006362131263,6,1612007,0.0110905730129
24154,62006362134177,6,679014,0.0110905730129
24155,62006362134619,1,1011,0.00184842883549
24156,62006362131542,3,3012,0.00558009684235
24157,62006362134624,1,1011,0.00184842883549
24158,62006362134572,1,1004,0.00184842883549
24159,62006362065576,1,1002,0.00448430493274
24160,62006362055704,2,2008,0.0132450331126
24161,62006362042762,3,3010,0.0157426776397
24162,62006362133032,2,2007,0.00371747211896
24163,62006362133567,2,2004,0.00371747211896
24164,062006362010322,2,2011,0.0909090909091
24165,62006362106115,1,1001,0.00354609929078
24166,62006362129301,5,354016,0.00965543766948
24167,62006362127115,4,23011,0.00781469297014
24168,062006362007109,1,1004,0.0714285714286
24169,62006362056344,1,1004,0.0714285714286
24170,062006362005604,2,2011,0.133333333333
24171,62006362100109,5,14018,0.0180953529299
24172,62006362061069,1,1004,0.00344827586207
24173,62006362123164,7,185015,0.0146837015735
24174,62006362103079,4,4021,0.0166666666667
24175,62006362046654,2,2012,0.125
24176,62006362052319,1,1004,0.0588235294118
24177,62006362129414,4,2003011,0.00773078177667
24178,62006362129442,1,1004,0.00196078431373
24179,62006362129902,1,1004,0.00196850393701
24180,62006362125759,4,4015,0.00789534731729
24181,62006362117518,6,6023,0.0129121225964
24182,62006362127888,25,3506623011,0.0468143778501
24183,62006362129925,2,2007,0.00378821849698
24184,62006362131880,3,3009,0.00567111811249
24185,62006362131728,2,2007,0.00382778274311
24186,62006362109992,2,2007,0.00380952380952
24187,62006362130075,5,2502007,0.00960460962088
24188,62006362130840,2,2007,0.00386473790729
24189,62006362124703,7,9704015,0.0140199963941
24190,62006362131906,2,2007,0.0038240917782
24191,62006362127352,6,6024,0.0117187947037
24192,62006362132147,2,2007,0.00379506641366
24193,062006362008000,1,1004,0.00282485875706
24194,062006362018776,1,1004,0.00282485875706
24195,062006362001219,1,1004,0.00282485875706
24196,62006362126751,2,2008,0.00392560232377
24197,62006362128379,1,1004,0.002
24198,62006362120873,2,2007,0.00426439232409
24199,62006362118604,1,1004,0.00212314225053
24200,62006362127431,8,497007,0.0154603122355
24201,62006362132792,7,2262007,0.0131230879805
24202,62006362104897,9,27026,0.0252195260829
24203,62006362043456,4,4014,0.014953428347
24204,62006362108820,4,50003011,0.0126853800522
24205,62006362107557,3,3014,0.0101012383621
24206,62006362046633,4,4015,0.0180154184002
24207,62006362064980,1,1002,0.0111111111111
24208,062006362027100,1,1004,0.0059880239521
24209,62006362102196,1,1004,0.00480769230769
24210,62006362057667,2,2007,0.0526315789474
24211,62006362058577,3,3011,0.0899470899471
24212,062006362024992,3,3015,0.0684210526316
24213,62006362057248,2,2008,0.0498019241653
24214,62006362057229,2,2011,0.0645161290323
24215,62006362053432,2,2007,0.0740740740741
24216,62006362059413,3,22008,0.121164021164
24217,062006362013862,2,11004,0.00607902735562
24218,62006362052037,1,1004,0.00247524752475
24219,62006362054916,2,2007,0.0769230769231
24220,62006362100830,4,4026,0.0148148148148
24221,62006362112111,6,15017,0.016800058636
24222,62006362055471,1,1004,0.0196078431373
24223,62006362126485,1,1004,0.00196463654224
24224,62006362057216,2,2007,0.0714285714286
24225,62006362052836,2,2007,0.0714285714286
24226,62006362111906,1,1002,0.00299401197605
24227,62006362133244,3,22007,0.00559355366435
24228,62006362133634,4,4016,0.00744878957169
24229,62006362134110,1,1004,0.00185528756957
24230,62006362055580,3,3012,0.199423480084
24231,62006362133529,17,607011,0.0314232902033
24232,62006362133363,2,2007,0.00369685767098
24233,62006362134308,1,1004,0.00184842883549
24234,62006362130736,2,2007,0.00369685767098
24235,62006362064090,2,2004,0.00821265754894
24236,62006362059626,1,1002,0.00448430493274
24237,062006362034395,1,1004,0.0666666666667
24238,62006362100214,1,1002,0.0048309178744
24239,62006362061031,1,1004,0.0625
24240,62006362104490,2,11002,0.00658569500675
24241,62006362129384,5,3304011,0.00970339839745
24242,62006362123899,8,694015,0.0158627614912
24243,62006362133177,2,2007,0.00375234521576
24244,62006362133278,1,1004,0.00187265917603
24245,62006362132833,2,2007,0.00374531835206
24246,62006362132026,1,1004,0.00187265917603
24247,62006362129672,3,3011,0.00574357616673
24248,62006362108645,2,2012,0.00385356454721
24249,62006362108647,2,2012,0.00385356454721
24250,62006362125225,3,3011,0.00598171670217
24251,62006362128354,1,1004,0.00200400801603
24252,62006362124015,3,3011,0.00621375310688
24253,62006362116679,2,2007,0.0047619047619
24254,62006362129670,1,1004,0.00194931773879
24255,62006362123446,2,2007,0.00431965442765
24256,62006362043147,2,2007,0.00475059382423
24257,62006362101230,2,2007,0.00666666666667
24258,62006362059569,1,1003,0.025
24259,62006362060438,5,103015,0.165522501907
24260,62006362052271,6,6022,0.019080858299
24261,62006362046635,2,2007,0.0045871559633
24262,62006362049139,4,4015,0.0815850815851
24263,62006362060412,2,2011,0.031746031746
24264,62006362068392,4,4015,0.0234860256273
24265,62006362064334,3,3009,0.0416666666667
24266,62006362061366,5,5016,0.146153846154
24267,062006362002139,1,1004,0.0434782608696
24268,62006362050039,1,1004,0.0172413793103
24269,062006362003964,1,1004,0.0142857142857
24270,62006362057118,1,1004,0.125
24271,62006362054466,2,2007,0.0645161290323
24272,62006362055862,3,3011,0.231182795699
24273,62006362058816,3,3015,0.0967741935484
24274,062006362004697,1,1007,0.012987012987
24275,62006362065991,2,2007,0.018018018018
24276,62006362120736,1,1002,0.00225225225225
24277,62006362112942,3,12009,0.00858938386909
24278,062006362007259,1,1004,0.0322580645161
24279,062006362004669,2,11004,0.00611620795107
24280,062006362002665,2,11004,0.00611620795107
24281,62006362062143,1,1002,0.0277777777778
24282,62006362058313,1,1002,0.037037037037
24283,62006362045082,2,2007,0.0740740740741
24284,62006362060392,1,1002,0.037037037037
24285,062006362033692,2,2007,0.0740740740741
24286,062006362028680,2,11004,0.00607902735562
24287,062006362018972,2,2011,0.00607902735562
24288,62006362113228,2,2011,0.00503778337531
24289,62006362115415,2,2011,0.00503778337531
24290,62006362117599,1,1003,0.00242130750605
24291,62006362050838,1,1004,0.00235294117647
24292,62006362049742,1,1004,0.00235294117647
24293,62006362063117,3,3009,0.0344827586207
24294,62006362131998,2,2007,0.00375939849624
24295,62006362066918,2,2007,0.00892857142857
24296,062006362019603,1,30000,0.333333333333
24297,62006362049572,2,2007,0.0769230769231
24298,62006362050816,2,2007,0.0769230769231
24299,62006362050813,2,2007,0.0769230769231
24300,62006362046970,1,1002,0.00348432055749
24301,62006362050577,2,2007,0.08
24302,062006362031811,2,2007,0.08
24303,062006362019462,2,2007,0.08
24304,62006362046271,2,2007,0.0392156862745
24305,62006362068184,1,1002,0.00680272108844
24306,62006362115289,1,1004,0.00259067357513
24307,62006362133084,14,5842006,0.0260813808496
24308,62006362132956,2,2007,0.00372439478585
24309,62006362132030,1,1004,0.00186219739292
24310,62006362129378,3,3011,0.00581568360918
24311,62006362038900,3,3012,0.0176722403132
24312,62006362102306,2,2011,0.00858369098712
24313,62006362132267,6,6023,0.0110905730129
24314,62006362133990,1,1004,0.00184842883549
24315,62006362040695,1,1004,0.00555555555556
24316,62006362068628,1,1002,0.00662251655629
24317,62006362131314,2,2007,0.00371747211896
24318,62006362101646,2,2007,0.0078125
24319,62006362066507,2,2007,0.00687285223368
24320,62006362053119,1,1004,0.0147058823529
24321,62006362103357,3,3009,0.0105633802817
24322,62006362106657,2,2007,0.00704225352113
24323,62006362044743,1,1004,0.0588235294118
24324,062006362001652,1,1004,0.0555555555556
24325,62006362058740,1,1002,0.0555555555556
24326,062006362036154,1,90000,0.0526315789474
24327,62006362049962,1,1002,0.0526315789474
24328,062006362022677,2,11004,0.00613496932515
24329,062006362021810,2,11004,0.00613496932515
24330,62006362129883,1,1004,0.00196850393701
24331,62006362103029,1,1001,0.003861003861
24332,62006362127073,4,6703015,0.00758164282364
24333,62006362053879,1,300000,0.01
24334,62006362128204,2,2008,0.00391114849365
24335,62006362128132,2,2007,0.00384615384615
24336,62006362126938,6,353011,0.0113712615895
24337,62006362130953,1,1004,0.00193798449612
24338,62006362125859,2,2008,0.0040126732928
24339,62006362132289,2,2007,0.00374531835206
24340,62006362127890,1,1004,0.00187265917603
24341,62006362131663,2,2007,0.00374531835206
24342,62006362131254,4,13682007,0.00755096476107
24343,62006362130050,6,852007,0.0115532971646
24344,62006362131609,1,1004,0.00191938579655
24345,62006362132609,20,20070,0.0378787878788
24346,62006362131111,3,22007,0.00568181818182
24347,62006362131941,1,1002,0.00189393939394
24348,62006362129932,1,1002,0.00193423597679
24349,62006362131341,1,1004,0.00193423597679
24350,62006362130651,3,12007,0.00578034682081
24351,62006362108637,2,2012,0.00385356454721
24352,62006362129011,3,3011,0.00586096611653
24353,62006362132475,2,2009,0.00379506641366
24354,62006362132619,2,2007,0.00379506641366
24355,62006362114840,1,1002,0.00281690140845
24356,62006362122864,1,1002,0.00215517241379
24357,62006362126921,1,1004,0.00194552529183
